19902;ARCHE;0;PAPIER;MELINEX1824;PE-HÜLLE 18X24  SCHMALS. OFFEN;;;100STK;VE;0.80;216.53;1.00;206.21;10.00;0.00;0.00;0.00;0.00;0.00;0.00;O;0.00;48194000
22308;ARCHE;0;PAPIER;MELINEXA2ABHEFT;PE-HÜLLE A2 ZUM ABHEFTEN;;;25STK;VE;0.00;288.14;1.00;274.40;10.00;0.00;0.00;0.00;0.00;0.00;0.00;O;0.00;48194000
22307;ARCHE;0;PAPIER;MELINEXA3ABHEFT;PE-HÜLLE A3 ZUM ABHEFTEN;;;50STK;VE;0.00;181.61;1.00;172.95;10.00;0.00;0.00;0.00;0.00;0.00;0.00;O;0.00;48194000
18695;ARCHE;0;PAPIER;MELINEXA4;PE-HÜLLE A4 SCHMALSEITE OFFEN;;;100STK;VE;0.43;288.72;1.00;274.95;10.00;0.00;0.00;0.00;0.00;0.00;0.00;O;0.00;48194000
18694;ARCHE;0;PAPIER;MELINEXA5;PE-HÜLLE A5 SCHMALSEITE OFFEN;;;100STK;VE;0.43;151.34;1.00;144.12;10.00;0.00;0.00;0.00;0.00;0.00;0.00;O;0.00;48194000
18055;ARCHE;1;PAPIER;AKTENUMF-080G;AKTENUMSCHL.FOLIO 80G 345x220;;;100 STK;VE;0.02;19.57;1.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;O;0.00;48194000
18056;ARCHE;1;PAPIER;AKTENUMF-120G;AKTENUMSCHL.FOLIO 120G 345x220;;;100 STK;VE;0.03;22.77;1.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;O;0.00;48194000
18057;ARCHE;1;PAPIER;AKTENUMF-170G;AKTENUMSCHL.FOLIO 170G 345x220;;;100 STK;VE;0.04;25.97;1.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;O;0.00;48194000
18058;ARCHE;2;PAPIER;AKTENUMGF-080G;AKTENUMSCHL.GFOLIO 80G 365x250;;;100 STK;VE;0.02;22.77;1.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;O;0.00;48194000
18059;ARCHE;2;PAPIER;AKTENUMGF-120G;AKTENUMSCH.GFOLIO 120G 365x250;;;100 STK;VE;0.04;27.58;1.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;O;0.00;48194000
